1697687697.000000, IBI
31.890625,0.718750
32.625000,0.734375
33.343750,0.718750
34.093750,0.750000
34.890625,0.796875
35.578125,0.687500
36.312500,0.734375
235.171875,0.578125
243.937500,0.671875
244.625000,0.687500
245.281250,0.656250
245.953125,0.671875
334.953125,0.750000
335.703125,0.750000
336.406250,0.703125
337.000000,0.593750
337.828125,0.828125
338.562500,0.734375
355.171875,0.593750
355.843750,0.671875
356.500000,0.656250
357.156250,0.656250
357.750000,0.593750
358.375000,0.625000
358.984375,0.609375
359.562500,0.578125
360.156250,0.593750
360.750000,0.593750
361.328125,0.578125
361.906250,0.578125
362.531250,0.625000
363.171875,0.640625
363.843750,0.671875
364.468750,0.625000
365.140625,0.671875
372.078125,0.593750
372.687500,0.609375
395.171875,0.609375
415.687500,0.609375
418.703125,0.578125
437.171875,1.203125
442.953125,0.671875
443.531250,0.578125
444.296875,0.765625
489.671875,0.718750
490.375000,0.703125
611.968750,0.937500
617.218750,0.609375
617.859375,0.640625
631.687500,0.703125
632.328125,0.640625
632.953125,0.625000
636.984375,0.750000
651.015625,0.718750
659.140625,0.765625
659.796875,0.656250
704.562500,0.609375
752.906250,0.625000
753.531250,0.625000
754.140625,0.609375
754.781250,0.640625
755.406250,0.625000
756.078125,0.671875
756.796875,0.718750
770.656250,0.640625
771.312500,0.656250
772.015625,0.703125
772.765625,0.750000
773.484375,0.718750
774.250000,0.765625
780.062500,0.640625
780.750000,0.687500
781.390625,0.640625
781.984375,0.593750
782.593750,0.609375
783.234375,0.640625
783.812500,0.578125
803.328125,0.843750
883.953125,0.625000
884.625000,0.671875
885.265625,0.640625
1195.250000,0.531250
1195.859375,0.609375
1196.468750,0.609375
1197.046875,0.578125
1197.625000,0.578125
1198.250000,0.625000
1198.906250,0.656250
1199.562500,0.656250
1200.203125,0.640625
1200.796875,0.593750
1201.390625,0.593750
1201.953125,0.562500
1202.515625,0.562500
1203.046875,0.531250
1203.593750,0.546875
1204.109375,0.515625
1222.906250,0.593750
1223.484375,0.578125
1425.171875,0.468750
1444.234375,0.406250
1444.656250,0.421875
1445.046875,0.390625
1460.796875,0.968750
1461.671875,0.875000
1462.562500,0.890625
1463.437500,0.875000
1464.390625,0.953125
1465.390625,1.000000
1466.171875,0.781250
1642.187500,0.421875
1642.625000,0.437500
1704.156250,0.515625
2040.703125,0.578125
2071.796875,0.703125
2072.453125,0.656250
2108.031250,0.562500
2220.703125,0.515625
2221.203125,0.500000
2221.750000,0.546875
2222.328125,0.578125
2222.921875,0.593750
2223.468750,0.546875
2224.015625,0.546875
2224.593750,0.578125
2225.171875,0.578125
2225.718750,0.546875
2226.265625,0.546875
2226.796875,0.531250
2227.328125,0.531250
2227.843750,0.515625
2228.359375,0.515625
2228.859375,0.500000
2229.390625,0.531250
2229.921875,0.531250
2230.468750,0.546875
2231.000000,0.531250
2231.500000,0.500000
2232.000000,0.500000
2232.500000,0.500000
2233.015625,0.515625
2233.546875,0.531250
2237.359375,0.562500
2237.890625,0.531250
2238.390625,0.500000
2238.921875,0.531250
2239.453125,0.531250
2239.968750,0.515625
2240.468750,0.500000
2240.984375,0.515625
2241.515625,0.531250
2242.031250,0.515625
2242.546875,0.515625
2243.046875,0.500000
2243.546875,0.500000
2244.078125,0.531250
2244.609375,0.531250
2245.156250,0.546875
2245.671875,0.515625
2246.234375,0.562500
2246.843750,0.609375
2247.437500,0.593750
2248.031250,0.593750
2248.593750,0.562500
2271.906250,0.625000
2286.859375,0.562500
2287.421875,0.562500
2287.984375,0.562500
2300.031250,0.593750
2300.609375,0.578125
2301.171875,0.562500
2301.718750,0.546875
2302.281250,0.562500
2302.859375,0.578125
2303.437500,0.578125
2304.000000,0.562500
2304.578125,0.578125
2305.125000,0.546875
2305.671875,0.546875
2306.234375,0.562500
2306.828125,0.593750
2307.406250,0.578125
2307.984375,0.578125
2308.578125,0.593750
2309.171875,0.593750
2309.859375,0.687500
2310.390625,0.531250
2328.250000,0.578125
2328.796875,0.546875
