1698052252.000000, IBI
277.703125,0.828125
278.500000,0.796875
279.343750,0.843750
308.046875,0.796875
324.796875,0.890625
337.000000,1.031250
380.609375,0.796875
386.171875,0.968750
387.265625,1.093750
388.093750,0.828125
388.890625,0.796875
389.687500,0.796875
390.484375,0.796875
391.375000,0.890625
392.234375,0.859375
393.312500,1.078125
394.218750,0.906250
395.031250,0.812500
395.765625,0.734375
396.468750,0.703125
397.125000,0.656250
422.015625,0.656250
422.687500,0.671875
423.500000,0.812500
424.234375,0.734375
425.000000,0.765625
428.140625,0.656250
428.843750,0.703125
429.437500,0.593750
434.562500,0.515625
435.234375,0.671875
435.968750,0.734375
436.703125,0.734375
441.093750,0.593750
441.687500,0.593750
442.281250,0.593750
442.812500,0.531250
445.578125,0.656250
446.187500,0.609375
446.812500,0.625000
447.421875,0.609375
448.031250,0.609375
448.750000,0.718750
449.421875,0.671875
449.968750,0.546875
450.671875,0.703125
451.250000,0.578125
451.906250,0.656250
452.562500,0.656250
453.218750,0.656250
453.796875,0.578125
454.546875,0.750000
455.171875,0.625000
455.859375,0.687500
456.421875,0.562500
457.156250,0.734375
457.906250,0.750000
458.531250,0.625000
459.156250,0.625000
523.640625,0.765625
524.328125,0.687500
525.093750,0.765625
531.937500,0.796875
556.281250,0.703125
557.000000,0.718750
557.656250,0.656250
566.375000,0.859375
567.062500,0.687500
567.718750,0.656250
568.390625,0.671875
579.343750,0.703125
580.000000,0.656250
580.656250,0.656250
581.203125,0.546875
581.921875,0.718750
582.515625,0.593750
583.125000,0.609375
600.296875,0.593750
607.156250,0.625000
607.828125,0.671875
608.515625,0.687500
609.187500,0.671875
609.875000,0.687500
610.578125,0.703125
611.203125,0.625000
611.890625,0.687500
618.000000,0.609375
618.593750,0.593750
619.171875,0.578125
622.625000,0.578125
623.234375,0.609375
824.453125,0.609375
832.375000,0.515625
842.484375,0.640625
843.109375,0.625000
843.765625,0.656250
844.453125,0.687500
845.140625,0.687500
845.812500,0.671875
846.421875,0.609375
847.078125,0.656250
847.734375,0.656250
848.421875,0.687500
849.046875,0.625000
849.718750,0.671875
850.437500,0.718750
851.296875,0.859375
852.031250,0.734375
852.765625,0.734375
853.500000,0.734375
854.265625,0.765625
854.984375,0.718750
855.703125,0.718750
890.796875,0.718750
891.515625,0.718750
892.296875,0.781250
903.031250,0.812500
1043.703125,0.671875
1044.375000,0.671875
1045.078125,0.703125
1045.750000,0.671875
1046.406250,0.656250
1047.078125,0.671875
1047.828125,0.750000
1100.078125,0.656250
1117.812500,0.718750
1127.703125,0.781250
1128.484375,0.781250
1129.234375,0.750000
1129.921875,0.687500
1130.593750,0.671875
