1697859041.000000, IBI
432.265625,0.656250
436.468750,0.718750
437.171875,0.703125
437.843750,0.671875
438.515625,0.671875
439.187500,0.671875
439.859375,0.671875
440.453125,0.593750
441.062500,0.609375
441.687500,0.625000
470.859375,0.734375
471.625000,0.765625
476.718750,0.687500
477.406250,0.687500
478.125000,0.718750
478.812500,0.687500
539.890625,0.703125
540.609375,0.718750
541.359375,0.750000
542.093750,0.734375
542.796875,0.703125
562.437500,0.625000
589.718750,0.656250
610.812500,0.703125
611.484375,0.671875
612.109375,0.625000
612.734375,0.625000
613.437500,0.703125
614.062500,0.625000
614.718750,0.656250
629.296875,0.671875
646.125000,0.765625
646.875000,0.750000
647.562500,0.687500
648.296875,0.734375
648.921875,0.625000
864.578125,0.640625
897.609375,0.546875
1263.375000,0.687500
1451.343750,0.562500
1451.859375,0.515625
2115.218750,0.546875
2118.359375,0.531250
2119.000000,0.640625
2119.671875,0.671875
2120.421875,0.750000
2121.125000,0.703125
2263.375000,0.578125
2263.921875,0.546875
2264.500000,0.578125
2265.062500,0.562500
2265.625000,0.562500
2266.218750,0.593750
2271.187500,0.578125
2271.703125,0.515625
2463.125000,0.562500
2463.718750,0.593750
2643.453125,0.437500
2773.093750,0.515625
2773.625000,0.531250
2774.171875,0.546875
2774.703125,0.531250
2775.234375,0.531250
2775.765625,0.531250
2776.296875,0.531250
2776.843750,0.546875
2777.375000,0.531250
2777.890625,0.515625
2778.406250,0.515625
2778.953125,0.546875
2783.781250,0.640625
2784.421875,0.640625
2785.031250,0.609375
2785.671875,0.640625
2786.281250,0.609375
2786.859375,0.578125
2787.468750,0.609375
2791.343750,0.546875
2791.890625,0.546875
2792.468750,0.578125
2793.031250,0.562500
2793.593750,0.562500
2794.156250,0.562500
2899.140625,0.500000
2899.640625,0.500000
2900.140625,0.500000
2974.921875,0.578125
2975.453125,0.531250
2976.031250,0.578125
2976.562500,0.531250
2977.093750,0.531250
2977.640625,0.546875
2978.187500,0.546875
2978.718750,0.531250
2979.265625,0.546875
2979.828125,0.562500
2980.359375,0.531250
2980.921875,0.562500
2981.453125,0.531250
3057.921875,0.531250
3058.484375,0.562500
3059.031250,0.546875
3059.578125,0.546875
3060.140625,0.562500
3060.718750,0.578125
3068.515625,0.546875
3069.062500,0.546875
3069.609375,0.546875
3070.125000,0.515625
3070.656250,0.531250
3071.187500,0.531250
3071.718750,0.531250
3072.281250,0.562500
3081.093750,0.515625
3081.593750,0.500000
3082.093750,0.500000
3082.609375,0.515625
3083.171875,0.562500
3083.796875,0.625000
3090.937500,0.562500
3091.484375,0.546875
3092.031250,0.546875
3092.593750,0.562500
3093.140625,0.546875
3093.671875,0.531250
3094.218750,0.546875
3094.781250,0.562500
3095.328125,0.546875
3141.500000,0.609375
3193.718750,0.546875
3194.234375,0.515625
3194.781250,0.546875
3195.296875,0.515625
3195.875000,0.578125
3196.421875,0.546875
3196.968750,0.546875
3215.562500,0.515625
3216.078125,0.515625
3216.593750,0.515625
3217.140625,0.546875
3217.656250,0.515625
3218.187500,0.531250
3218.718750,0.531250
3219.250000,0.531250
3219.781250,0.531250
3220.312500,0.531250
3220.828125,0.515625
3221.359375,0.531250
3221.890625,0.531250
3222.406250,0.515625
3222.921875,0.515625
3223.453125,0.531250
3223.984375,0.531250
3224.515625,0.531250
3225.062500,0.546875
